#CHROM	FROM	TO	ENSGID	GENE
chr4	121667955	121697113	ENSG00000164111	ANXA5
chr4	121824440	121870497	ENSG00000138686	BBS7
chr4	122826708	122898236	ENSG00000138685	FGF2
chr4	122888697	122922968	ENSG00000170917	NUDT6
chr4	122923074	123319450	ENSG00000145375	SPATA5
chr4	127730378	127774299	ENSG00000151475	SLC25A31
chr4	127880861	127899195	ENSG00000142731	PLK4
chr4	127917805	127965995	ENSG00000164073	MFSD8
chr4	128061268	128222931	ENSG00000138709	LARP1B
chr4	128864921	129093607	ENSG00000151466	SCLT1
chr4	138164097	138242349	ENSG00000151012	SLC7A11
chr4	139266163	139280338	ENSG00000137463	MGARP
chr4	139266880	139302551	ENSG00000109390	NDUFC1
chr4	139665768	139740745	ENSG00000085871	MGST2
chr4	140559434	140568805	ENSG00000109424	UCP1
chr4	145097932	145129179	ENSG00000164163	ABCE1
chr4	145618263	145660035	ENSG00000151611	MMAA
chr4	147480917	147544954	ENSG00000151617	EDNRA
chr4	151099573	151104652	ENSG00000145425	RPS3A
chr4	151670504	151761023	ENSG00000059691	GATB
chr4	152321259	152536101	ENSG00000109670	FBXW7
chr4	154626945	154753118	ENSG00000121207	LRAT
chr4	155758992	155807591	ENSG00000061918	GUCY1B3
chr4	157076057	157172090	ENSG00000109738	GLRB
chr4	157204182	157366075	ENSG00000120251	GRIA2
chr4	158672125	158709623	ENSG00000171503	ETFDH
chr4	159104178	159360169	ENSG00000109756	RAPGEF2
chr4	163524298	164384050	ENSG00000145416	Mar-01
chr4	168092515	168187690	ENSG00000109511	ANXA10
chr4	168497066	168928457	ENSG00000129116	PALLD
chr4	168863770	169010275	ENSG00000145439	CBR4
chr4	170060222	170091699	ENSG00000109576	AADAT
chr4	174636914	174829314	ENSG00000145451	GLRA3
chr4	177430770	177442503	ENSG00000038002	AGA
chr4	184627696	184649509	ENSG00000164305	CASP3
chr4	184649613	184694963	ENSG00000164306	PRIMPOL
chr4	184755595	184826818	ENSG00000151726	ACSL1
chr4	185143241	185150382	ENSG00000151729	SLC25A4
chr4	185445182	185471759	ENSG00000168491	CCDC110
chr5	218241	256700	ENSG00000073578	SDHA
chr5	443158	471937	ENSG00000180104	EXOC3
chr5	612272	667168	ENSG00000112877	CEP72
chr5	1050376	1112035	ENSG00000113504	SLC12A7
chr5	1201595	1225117	ENSG00000174358	SLC6A19
chr5	1253147	1295069	ENSG00000164362	TERT
chr5	1456480	1523977	ENSG00000153395	LPCAT1
chr5	1798386	1801366	ENSG00000171421	MRPL36
chr5	1801400	1816605	ENSG00000145494	NDUFS6
chr5	6633343	6674386	ENSG00000145545	SRD5A1
chr5	7851186	7906025	ENSG00000124275	MTRR
chr5	7859159	7869037	ENSG00000124279	FASTKD3
chr5	10249921	10266412	ENSG00000150753	CCT5
chr5	14704804	14871778	ENSG00000154122	ANKH
chr5	16473038	16617058	ENSG00000154153	FAM134B
chr5	32124704	32174350	ENSG00000113384	GOLPH3
chr5	33440696	33469539	ENSG00000113407	TARS
chr5	33986178	34008108	ENSG00000242110	AMACR
chr5	34656237	34832627	ENSG00000039560	RAI14
chr5	34905264	34918989	ENSG00000113456	RAD1
chr5	34929593	34958964	ENSG00000168724	DNAJC21
chr5	34998101	35048135	ENSG00000113492	AGXT2
chr5	35617844	35814611	ENSG00000152582	SPEF2
chr5	35951010	36001028	ENSG00000145626	UGT3A1
chr5	36035017	36071358	ENSG00000168671	UGT3A2
chr5	36192592	36242279	ENSG00000152620	NADK2
chr5	36606355	36688334	ENSG00000079215	SLC1A3
chr5	38258409	38465021	ENSG00000164318	EGFLAM
chr5	38474963	38608354	ENSG00000113594	LIFR
chr5	39371675	39462300	ENSG00000153071	DAB2
chr5	40825262	40835335	ENSG00000145592	RPL37
chr5	41730065	41870519	ENSG00000083720	OXCT1
chr5	42423777	42721878	ENSG00000112964	GHR
chr5	43602692	43707405	ENSG00000112992	NNT
chr5	44808925	44820428	ENSG00000112996	MRPS30
chr5	50396192	50443248	ENSG00000170571	EMB
chr5	51383391	51394738	ENSG00000016082	ISL1
chr5	53095679	53110063	ENSG00000164172	MOCS2
chr5	53560633	53683340	ENSG00000164258	NDUFS4
chr5	55256245	55307722	ENSG00000067248	DHX29
chr5	55738017	55817157	ENSG00000152670	DDX4
chr5	56815574	56896152	ENSG00000095015	MAP3K1
chr5	57173948	57264679	ENSG00000062194	GPBP1
chr5	58582221	58859394	ENSG00000152932	RAB3C
chr5	60945129	61153037	ENSG00000164182	NDUFAF2
chr5	61332273	61546170	ENSG00000130449	ZSWIM6
chr5	62306162	62537249	ENSG00000068796	KIF2A
chr5	62776877	62777263	ENSG00000217416	ISCA1P1
chr5	65722196	65871725	ENSG00000123213	NLN
chr5	69217760	69230129	ENSG00000134056	MRPS36
chr5	69234795	69277430	ENSG00000134058	CDK7
chr5	71587288	71658704	ENSG00000131844	MCCC2
chr5	72107234	72209570	ENSG00000131711	MAP1B
chr5	72219409	72320646	ENSG00000113048	MRPS27
chr5	72320367	72368395	ENSG00000049883	PTCD2
chr5	72816312	72916733	ENSG00000083312	TNPO1
chr5	74640023	74722647	ENSG00000049860	HEXB
chr5	74721204	74767371	ENSG00000164347	GFM2
chr5	75336329	75362104	ENSG00000113161	HMGCR
chr5	75368486	75512138	ENSG00000113163	COL4A3BP
chr5	76716043	76735781	ENSG00000181104	F2R
chr5	77072072	77087323	ENSG00000132846	ZBED3
chr5	78360583	78479071	ENSG00000085365	SCAMP1
chr5	78777209	78986087	ENSG00000113273	ARSB
chr5	78997606	79236038	ENSG00000132837	DMGDH
chr5	79976731	79991262	ENSG00000177034	MTX3
chr5	80408013	80479350	ENSG00000039319	ZFYVE16
chr5	81233285	81266397	ENSG00000131730	CKMT2
chr5	81330005	81394179	ENSG00000172497	ACOT12
chr5	82273358	82278577	ENSG00000186468	RPS23
chr5	83471465	83582303	ENSG00000038427	VCAN
chr5	83637805	83721613	ENSG00000145681	HAPLN1
chr5	86617904	86620962	ENSG00000127184	COX7C
chr5	88717117	88904257	ENSG00000081189	MEF2C
chr5	90529344	91164221	ENSG00000164199	ADGRV1
chr5	95751319	95823005	ENSG00000173221	GLRX
chr5	96760810	96808100	ENSG00000164307	ERAP1
chr5	109689366	109869625	ENSG00000112893	MAN2A1
chr5	110738136	110765161	ENSG00000164209	SLC25A46
chr5	111496033	111512590	ENSG00000164211	STARD4
chr5	112707498	112846239	ENSG00000134982	APC
chr5	112861222	112869788	ENSG00000153037	SRP19
chr5	112976702	113020970	ENSG00000172795	DCP2
chr5	115828200	115841858	ENSG00000145782	ATG12
chr5	118837322	118988545	ENSG00000169570	DTWD2
chr5	119452443	119637199	ENSG00000133835	HSD17B4
chr5	121851955	121852833	ENSG00000181867	FTMT
chr5	122311354	122464219	ENSG00000064692	SNCAIP
chr5	122774996	122830108	ENSG00000205302	SNX2
chr5	126541841	126595418	ENSG00000164904	ALDH7A1
chr5	126600268	126627252	ENSG00000164902	PHAX
chr5	127042558	127073492	ENSG00000164241	C5orf63
chr5	131159027	131171735	ENSG00000169567	HINT1
chr5	131170810	131205426	ENSG00000186687	LYRM7
chr5	131807143	131994278	ENSG00000281938	CTB-127M13.1
chr5	131949973	132012243	ENSG00000164398	ACSL6
chr5	132191838	132295315	ENSG00000072682	P4HA2
chr5	132294443	132344206	ENSG00000197208	SLC22A4
chr5	132369752	132395614	ENSG00000197375	SLC22A5
chr5	132656263	132661110	ENSG00000169194	IL13
chr5	132692628	132737638	ENSG00000131437	KIF3A
chr5	132866560	132868031	ENSG00000164405	UQCRQ
chr5	132875379	132963634	ENSG00000072364	AFF4
chr5	133051962	133106449	ENSG00000170606	HSPA4
chr5	133971915	134005133	ENSG00000213585	VDAC1
chr5	134194334	134226142	ENSG00000113575	PPP2CA
chr5	134904906	135007959	ENSG00000132570	PCBD2
chr5	135834649	135888637	ENSG00000145832	SLC25A48
chr5	137937960	138051961	ENSG00000031003	FAM13B
chr5	138139766	138178986	ENSG00000112983	BRD8
chr5	138252379	138274671	ENSG00000146013	GFRA3
chr5	138554882	138575444	ENSG00000113013	HSPA9
chr5	138946720	139293557	ENSG00000120725	SIL1
chr5	139367196	139384553	ENSG00000170482	SLC23A1
chr5	139475534	139482935	ENSG00000184584	TMEM173
chr5	140638740	140647785	ENSG00000131495	NDUFA2
chr5	140673173	140692024	ENSG00000170445	HARS
chr5	140691426	140699291	ENSG00000112855	HARS2
chr5	141213919	141218979	ENSG00000187372	PCDHB13
chr5	141302629	141304045	ENSG00000120329	SLC25A2
chr5	141515016	141619055	ENSG00000131504	DIAPH1
chr5	141923808	141942047	ENSG00000081791	KIAA0141
chr5	143277931	143435512	ENSG00000113580	NR3C1
chr5	145471799	145835369	ENSG00000186314	PRELID2
chr5	146581146	147084784	ENSG00000156475	PPP2R2B
chr5	147234963	147387852	ENSG00000169302	STK32A
chr5	148025683	148137289	ENSG00000133710	SPINK5
chr5	148825245	148828687	ENSG00000169252	ADRB2
chr5	149141483	149260542	ENSG00000173210	ABLIM3
chr5	149345430	149354583	ENSG00000164284	GRPEL2
chr5	149730298	149855022	ENSG00000155846	PPARGC1B
chr5	150219491	150290291	ENSG00000070808	CAMK2A
chr5	150443190	150449756	ENSG00000164587	RPS14
chr5	151100712	151157882	ENSG00000197043	ANXA6
chr5	151212150	151270440	ENSG00000196743	GM2A
chr5	151314978	151347590	ENSG00000186335	SLC36A2
chr5	151822513	151924842	ENSG00000145888	GLRA1
chr5	154941070	154969411	ENSG00000082515	MRPL22
chr5	157137412	157159019	ENSG00000155868	MED7
chr5	157266079	157395595	ENSG00000055163	CYFIP2
chr5	157731197	157741448	ENSG00000113272	THG1L
chr5	157785743	157859175	ENSG00000113282	CLINT1
chr5	160393148	160400097	ENSG00000221886	ZBED8
chr5	160401641	160421711	ENSG00000164609	SLU7
chr5	161288429	161549044	ENSG00000145864	GABRB2
chr5	161547063	161702593	ENSG00000145863	GABRA6
chr5	161847191	161899981	ENSG00000022355	GABRA1
chr5	162067540	162155536	ENSG00000113327	GABRG2
chr5	163503114	163519336	ENSG00000038274	MAT2B
chr5	167284799	168264157	ENSG00000145934	TENM2
chr5	168486445	168519299	ENSG00000113643	RARS
chr5	168661733	169301129	ENSG00000184347	SLIT3
chr5	170763350	170814047	ENSG00000094755	GABRP
chr5	172958729	172969771	ENSG00000037241	RPL26L1
chr5	173144442	173164387	ENSG00000113734	BNIP1
chr5	173888280	173961976	ENSG00000113742	CPEB4
chr5	175440039	175444208	ENSG00000184845	DRD1
chr5	175477062	175529742	ENSG00000164466	SFXN1
chr5	175796310	175884020	ENSG00000145920	CPLX2
chr5	175917873	176034680	ENSG00000051596	THOC3
chr5	176383938	176388975	ENSG00000048162	NOP16
chr5	176388747	176389771	ENSG00000146066	HIGD2A
chr5	176392455	176416569	ENSG00000175416	CLTB
chr5	176447628	176510074	ENSG00000113194	FAF2
chr5	176620084	176630556	ENSG00000074317	SNCB
chr5	176880869	176899332	ENSG00000160883	HK3
chr5	177301198	177303744	ENSG00000169228	RAB24
chr5	177303774	177306959	ENSG00000169230	PRELID1
chr5	178208497	178232791	ENSG00000175309	PHYKPL
chr5	179550558	179610026	ENSG00000176783	RUFY1
chr5	179678628	179730925	ENSG00000127022	CANX
chr5	179732850	179796511	ENSG00000161021	MAML1
chr5	179793980	179796647	ENSG00000213316	LTC4S
chr5	179806398	179838078	ENSG00000161011	SQSTM1
chr5	179911651	180072118	ENSG00000113269	RNF130
chr5	180233143	180292099	ENSG00000050748	MAPK9
chr5	181236909	181248096	ENSG00000204628	GNB2L1
chr6	485133	693111	ENSG00000112685	EXOC2
chr6	3063991	3115187	ENSG00000137275	RIPK1
chr6	3118374	3153578	ENSG00000137274	BPHL
chr6	4115689	4135597	ENSG00000198721	ECI2
chr6	5102593	5260939	ENSG00000214113	LYRM4
chr6	5261044	5771580	ENSG00000145982	FARS2
chr6	5997999	6007605	ENSG00000124785	NRN1
chr6	7268306	7347446	ENSG00000124783	SSR1
chr6	8413068	8435483	ENSG00000124786	SLC35B3
chr6	10393186	10419659	ENSG00000137203	TFAP2A
chr6	10722915	10731129	ENSG00000111843	TMEM14C
chr6	10762723	10838555	ENSG00000111837	MAK
chr6	12008762	12164999	ENSG00000095951	HIVEP1
chr6	12716805	13290484	ENSG00000112137	PHACTR1
chr6	13574529	13615158	ENSG00000124523	SIRT5
chr6	13615327	13632739	ENSG00000225921	NOL7
chr6	13786557	13814568	ENSG00000050393	MCUR1
chr6	15522801	15663058	ENSG00000047579	DTNBP1
chr6	16299112	16761491	ENSG00000124788	ATXN1
chr6	18128311	18155074	ENSG00000137364	TPMT
chr6	18387350	18468874	ENSG00000137393	RNF144B
chr6	20401906	20493715	ENSG00000112242	E2F3
chr6	21592769	21598619	ENSG00000124766	SOX4
chr6	24402908	24426194	ENSG00000124532	MRS2
chr6	24424565	24495205	ENSG00000112293	GPLD1
chr6	24494852	24537207	ENSG00000112294	ALDH5A1
chr6	24667035	24705065	ENSG00000112304	ACOT13
chr6	24804282	25042168	ENSG00000111913	FAM65B
chr6	25652201	25701783	ENSG00000079689	SCGN
chr6	29555629	29633976	ENSG00000204681	GABBR1
chr6	30102897	30113106	ENSG00000204616	TRIM31
chr6	30326479	30343729	ENSG00000204599	TRIM39
chr6	30571376	30597179	ENSG00000204574	ABCF1
chr6	30617709	30626395	ENSG00000204568	MRPS18B
chr6	30626842	30646823	ENSG00000137343	ATAT1
chr6	30647039	30653210	ENSG00000204564	C6orf136
chr6	30720201	30725426	ENSG00000196230	TUBB
chr6	30743199	30744554	ENSG00000137331	IER3
chr6	30908242	30926459	ENSG00000137411	VARS2
chr6	30940972	30954221	ENSG00000168631	DPCR1
chr6	31528717	31530232	ENSG00000204511	MCCD1
chr6	31620720	31637771	ENSG00000204469	PRRC2A
chr6	31639028	31652705	ENSG00000204463	BAG6
chr6	31727038	31730617	ENSG00000213722	DDAH2
chr6	31730581	31739763	ENSG00000213719	CLIC1
chr6	31777518	31795953	ENSG00000204394	VARS
chr6	31809619	31815065	ENSG00000204390	HSPA1L
chr6	31815464	31817946	ENSG00000204389	HSPA1A
chr6	31857659	31862906	ENSG00000204386	NEU1
chr6	31879759	31897687	ENSG00000204371	EHMT2
chr6	31952087	31959110	ENSG00000204356	NELFE
chr6	31971091	31982821	ENSG00000204344	STK19
chr6	32148359	32154373	ENSG00000204314	PRRT1
chr6	32178354	32180793	ENSG00000204308	RNF5
chr6	32845209	32853978	ENSG00000168394	TAP1
chr6	33162681	33192499	ENSG00000204248	COL11A2
chr6	33204642	33206831	ENSG00000204228	HSD17B8
chr6	33272010	33276510	ENSG00000231500	RPS18
chr6	33279108	33289527	ENSG00000227057	WDR46
chr6	33572547	33580293	ENSG00000030110	BAK1
chr6	33694293	33711727	ENSG00000137288	UQCC2
chr6	34417454	34426125	ENSG00000124614	RPS10
chr6	34466061	34535231	ENSG00000124507	PACSIN1
chr6	35468408	35470785	ENSG00000198755	RPL10A
chr6	35497874	35512938	ENSG00000112041	TULP1
chr6	35737032	35749079	ENSG00000157343	ARMC12
chr6	36027677	36111236	ENSG00000112062	MAPK14
chr6	36676460	36687339	ENSG00000124762	CDKN1A
chr6	36968141	36986298	ENSG00000137409	MTCH1
chr6	38715341	39030529	ENSG00000124721	DNAH8
chr6	39104064	39115189	ENSG00000112167	SAYSD1
chr6	39899578	39934551	ENSG00000124615	MOCS1
chr6	41158506	41163186	ENSG00000095970	TREM2
chr6	41267926	41286719	ENSG00000124731	TREM1
chr6	41780349	41790141	ENSG00000124593	PRICKLE4
chr6	41783474	41787129	ENSG00000278224	PRICKLE4
chr6	41787662	41789898	ENSG00000214736	TOMM6
chr6	41921188	41933046	ENSG00000112578	BYSL
chr6	42155406	42180056	ENSG00000048545	GUCA1A
chr6	42184401	42194916	ENSG00000112599	GUCA1B
chr6	42206801	42217865	ENSG00000048544	MRPS10
chr6	42960758	42963880	ENSG00000124713	GNMT
chr6	42963870	42979220	ENSG00000124587	PEX6
chr6	43054029	43059806	ENSG00000112651	MRPL2
chr6	43511827	43516990	ENSG00000137207	YIPF3
chr6	43605316	43629162	ENSG00000172432	GTPBP2
chr6	43629540	43640952	ENSG00000124688	MAD2L1BP
chr6	43671303	43687791	ENSG00000096080	MRPS18A
chr6	44113454	44127457	ENSG00000180992	MRPL14
chr6	44246166	44253888	ENSG00000096384	HSP90AB1
chr6	44299654	44313326	ENSG00000124608	AARS2
chr6	44809317	45377953	ENSG00000196284	SUPT3H
chr6	46549580	46652830	ENSG00000146233	CYP39A1
chr6	46652915	46678193	ENSG00000153291	SLC25A27
chr6	49430360	49463191	ENSG00000146085	MUT
chr6	49499958	49527047	ENSG00000203972	GLYATL3
chr6	49785651	49787307	ENSG00000170950	PGK2
chr6	52264009	52284881	ENSG00000112118	MCM3
chr6	52847910	52909685	ENSG00000174156	GSTA3
chr6	53497341	53616970	ENSG00000001084	GCLC
chr6	55434369	55579214	ENSG00000146151	HMGCLL1
chr6	63211446	63213024	ENSG00000198225	FKBP1C
chr6	63275951	63319977	ENSG00000146166	LGSN
chr6	69675802	69797111	ENSG00000168216	LMBRD1
chr6	70566917	70589569	ENSG00000154079	SDHAF4
chr6	71886703	72403143	ENSG00000079841	RIMS1
chr6	73461578	73509236	ENSG00000135297	MTO1
chr6	73593379	73654155	ENSG00000119899	SLC17A5
chr6	75237675	75250323	ENSG00000112695	COX7A2
chr6	75749192	75919537	ENSG00000196586	MYO6
chr6	80106647	80346270	ENSG00000083123	BCKDHB
chr6	82169983	82247754	ENSG00000005700	IBTK
chr6	83210389	83431071	ENSG00000065833	ME1
chr6	83512538	83525704	ENSG00000146250	PRSS35
chr6	84124241	84227635	ENSG00000135315	CEP162
chr6	87514378	87590003	ENSG00000146282	RARS2
chr6	88139864	88166359	ENSG00000118432	CNR1
chr6	89177501	89231278	ENSG00000146276	GABRR1
chr6	89257208	89315299	ENSG00000111886	GABRR2
chr6	89568144	89638753	ENSG00000083099	LYRM2
chr6	96889313	96897881	ENSG00000123545	NDUFAF4
chr6	98868538	98948006	ENSG00000112234	FBXL4
chr6	99369400	99394204	ENSG00000132423	COQ3
chr6	101398788	102070083	ENSG00000164418	GRIK2
chr6	104957048	105083332	ENSG00000187772	LIN28B
chr6	106184476	106325820	ENSG00000057663	ATG5
chr6	106571971	106629487	ENSG00000130347	RTN4IP1
chr6	106629578	106668417	ENSG00000130348	QRSL1
chr6	106969831	106975627	ENSG00000272398	CD24
chr6	107028213	107051342	ENSG00000130349	C6orf203
chr6	107152557	107459564	ENSG00000164494	PDSS2
chr6	108041409	108165854	ENSG00000081087	OSTM1
chr6	108211222	108261260	ENSG00000112335	SNX3
chr6	108294894	108526796	ENSG00000135537	LACE1
chr6	109440763	109443919	ENSG00000135587	SMPD2
chr6	110099819	110180004	ENSG00000112290	WASF1
chr6	110424687	110476641	ENSG00000004809	SLC22A16
chr6	111660332	111873452	ENSG00000010810	FYN
chr6	112108760	112254939	ENSG00000112769	LAMA4
chr6	113857362	113863471	ENSG00000277443	MARCKS
chr6	117318211	117573571	ENSG00000282218	RP1-179P9.3
chr6	118548298	118560730	ENSG00000198523	PLN
chr6	121435692	121449727	ENSG00000152661	GJA1
chr6	123216339	123637093	ENSG00000186439	TRDN
chr6	125219962	125302078	ENSG00000111906	HDDC2
chr6	125781161	125932030	ENSG00000111912	NCOA7
chr6	125956781	125980244	ENSG00000111911	HINT3
chr6	131573144	131584332	ENSG00000118520	ARG1
chr6	131948176	131951373	ENSG00000118523	CTGF
chr6	132445867	132513198	ENSG00000079950	STX7
chr6	132814441	132817564	ENSG00000112306	RPS12
chr6	134169246	134318112	ENSG00000118515	SGK1
chr6	136231024	136250335	ENSG00000146410	MTFR2
chr6	136557047	136792518	ENSG00000197442	MAP3K5
chr6	136822564	136913937	ENSG00000112357	PEX7
chr6	138088505	138107511	ENSG00000112378	PERP
chr6	138403531	138422197	ENSG00000051620	HEBP2
chr6	143450807	143490010	ENSG00000034693	PEX3
chr6	143940300	144064599	ENSG00000118495	PLAGL1
chr6	144094881	144095573	ENSG00000169976	SF3B5
chr6	144285701	144853034	ENSG00000152818	UTRN
chr6	146543693	146554965	ENSG00000118508	RAB32
chr6	150368892	150405969	ENSG00000009765	IYD
chr6	150865549	151101887	ENSG00000120254	MTHFD1L
chr6	151404763	151452181	ENSG00000155906	RMND1
chr6	151656691	152129619	ENSG00000091831	ESR1
chr6	152121684	152637801	ENSG00000131018	SYNE1
chr6	152987362	153002685	ENSG00000112031	MTRF1L
chr6	154733325	154834244	ENSG00000213079	SCAF8
chr6	155257509	155314493	ENSG00000029639	TFB1M
chr6	158109515	158168270	ENSG00000122335	SERAC1
chr6	158168352	158199344	ENSG00000272047	GTF2H5
chr6	159669057	159762529	ENSG00000112096	SOD2
chr6	159760328	159779055	ENSG00000120437	ACAT2
chr6	159789812	159798436	ENSG00000112110	MRPL18
chr6	160348268	160452581	ENSG00000146477	SLC22A3
chr6	161347420	162727771	ENSG00000185345	PARK2
chr6	162727132	163315492	ENSG00000112530	PACRG
chr6	166364919	166383013	ENSG00000060762	MPC1
chr6	166409364	166906451	ENSG00000071242	RPS6KA2
chr6	166999182	167052713	ENSG00000213066	FGFR1OP
chr6	167996241	168045089	ENSG00000125337	KIF25
chr6	168292830	168319754	ENSG00000164488	DACT2
chr6	170535117	170553341	ENSG00000008018	PSMB1
chr6	170554302	170572870	ENSG00000112592	TBP
chr7	816615	896435	ENSG00000164828	SUN1
chr7	898778	975599	ENSG00000240230	COX19
chr7	983199	989640	ENSG00000073067	CYP2W1
chr7	1082208	1093815	ENSG00000164850	GPER1
chr7	1428465	1459502	ENSG00000164877	MICALL2
chr7	2234231	2242198	ENSG00000122687	FTSJ2
chr7	2242222	2251146	ENSG00000106268	NUDT1
chr7	2251770	2354318	ENSG00000106266	SNX8
chr7	2537877	2555727	ENSG00000106009	BRAT1
chr7	2558972	2614734	ENSG00000106012	IQCE
chr7	3301448	4269000	ENSG00000146555	SDK1
chr7	5190188	5233826	ENSG00000157954	WIPI2
chr7	5306790	5425414	ENSG00000182095	TNRC18
chr7	5898725	5926550	ENSG00000122674	CCZ1
chr7	6497462	6551436	ENSG00000215045	GRID2IP
chr7	6794134	6826770	ENSG00000146574	CCZ1B
chr7	10931951	10940256	ENSG00000189043	NDUFA4
chr7	12211241	12243367	ENSG00000106460	TMEM106B
chr7	12686856	12690934	ENSG00000122644	ARL4A
chr7	16791811	16833433	ENSG00000106541	AGR2
chr7	22812628	22822852	ENSG00000196683	TOMM7
chr7	23298739	23311729	ENSG00000156928	MALSU1
chr7	23504780	23532041	ENSG00000164548	TRA2A
chr7	25120091	25125361	ENSG00000172115	CYCS
chr7	27525442	27662995	ENSG00000106049	HIBADH
chr7	30496621	30504844	ENSG00000006625	GGCT
chr7	30594681	30634033	ENSG00000106105	GARS
chr7	33014114	33062797	ENSG00000122643	NT5C3A
chr7	33129244	33606068	ENSG00000122507	BBS9
chr7	34658239	34878332	ENSG00000187258	NPSR1
chr7	35800932	35907105	ENSG00000122545	Sep-07
chr7	36389806	36453791	ENSG00000011426	ANLN
chr7	37848597	37900401	ENSG00000086288	NME8
chr7	37905932	38025695	ENSG00000106483	SFRP4
chr7	38178222	38230671	ENSG00000010270	STARD3NL
chr7	40134977	40860763	ENSG00000175600	SUGCT
chr7	42916857	42932223	ENSG00000106588	PSMA2
chr7	42932200	42948958	ENSG00000106591	MRPL32
chr7	43608456	43729717	ENSG00000106603	COA1
chr7	43866558	43869893	ENSG00000062582	MRPS24
chr7	44062727	44065587	ENSG00000164708	PGAM2
chr7	44072247	44082540	ENSG00000122678	POLM
chr7	44144271	44198170	ENSG00000106633	GCK
chr7	44200968	44214294	ENSG00000106636	YKT6
chr7	44606572	44709066	ENSG00000105953	OGDH
chr7	44748581	44769881	ENSG00000122515	ZMIZ2
chr7	45100100	45112047	ENSG00000136270	TBRG4
chr7	48171458	48647496	ENSG00000179869	ABCA13
chr7	49773661	49921950	ENSG00000188730	VWC2
chr7	50458436	50565457	ENSG00000132437	DDC
chr7	55887277	55955239	ENSG00000249773	RP11-15K19.2
chr7	55951793	56000181	ENSG00000146729	GBAS
chr7	55951819	55956501	ENSG00000239789	MRPS17
chr7	56101569	56106576	ENSG00000106153	CHCHD2
chr7	65960684	65982314	ENSG00000169919	GUSB
chr7	66075798	66093558	ENSG00000126522	ASL
chr7	73680969	73683453	ENSG00000176410	DNAJC30
chr7	73699206	73719672	ENSG00000106089	STX1A
chr7	73736094	73738867	ENSG00000106077	ABHD11
chr7	73861159	73865893	ENSG00000175877	WBSCR28
chr7	74027789	74069907	ENSG00000049540	ELN
chr7	75027122	75074228	ENSG00000274523	WBSCR16
chr7	75533300	75738962	ENSG00000127946	HIP1
chr7	75899200	75986855	ENSG00000127948	POR
chr7	76048051	76067508	ENSG00000146701	MDH2
chr7	76326794	76359031	ENSG00000170027	YWHAG
chr7	78017057	79453574	ENSG00000187391	MAGI2
chr7	80369575	80679277	ENSG00000135218	CD36
chr7	80458671	80512020	ENSG00000214415	GNAT3
chr7	81699006	81770438	ENSG00000019991	HGF
chr7	82754013	83162930	ENSG00000186472	PCLO
chr7	87345681	87399795	ENSG00000005469	CROT
chr7	87503633	87713323	ENSG00000085563	ABCB1
chr7	87833568	87876357	ENSG00000075303	SLC25A40
chr7	88205118	88226993	ENSG00000075142	SRI
chr7	90167590	90238137	ENSG00000157214	STEAP2
chr7	90335223	90391455	ENSG00000105793	GTPBP10
chr7	91692008	91880720	ENSG00000127989	MTERF1
chr7	91940867	92110673	ENSG00000127914	AKAP9
chr7	92112151	92142952	ENSG00000001630	CYP51A1
chr7	92487020	92528531	ENSG00000127980	PEX1
chr7	93099513	93118023	ENSG00000205413	SAMD9
chr7	93591573	93911265	ENSG00000127928	GNGT1
chr7	94907202	95296415	ENSG00000158528	PPP1R9A
chr7	95297676	95324707	ENSG00000005421	PON1
chr7	95359944	95396368	ENSG00000105852	PON3
chr7	95404863	95435329	ENSG00000105854	PON2
chr7	95583499	95596491	ENSG00000004799	PDK4
chr7	96120220	96322147	ENSG00000004864	SLC25A13
chr7	97116590	97181763	ENSG00000196636	SDHAF3
chr7	98211427	98212979	ENSG00000180535	BHLHA15
chr7	99027438	99144100	ENSG00000198742	SMURF1
chr7	99416739	99466163	ENSG00000106246	PTCD1
chr7	99448475	99466331	ENSG00000241468	ATP5J2
chr7	99648194	99679998	ENSG00000106258	CYP3A5
chr7	99756960	99784265	ENSG00000160868	CYP3A4
chr7	100088954	100092200	ENSG00000168090	COPS6
chr7	100148907	100155944	ENSG00000188186	LAMTOR4
chr7	100889994	100896974	ENSG00000087085	ACHE
chr7	101239458	101252316	ENSG00000214253	FIS1
chr7	101313367	101321823	ENSG00000128581	IFT22
chr7	101613325	101629296	ENSG00000106436	MYL10
chr7	102285091	102321711	ENSG00000160999	SH2B2
chr7	103074881	103099764	ENSG00000170632	ARMC10
chr7	103099776	103149560	ENSG00000161048	NAPEPLD
chr7	103297422	103329511	ENSG00000105819	PMPCB
chr7	103344254	103369395	ENSG00000161057	PSMC2
chr7	105014179	105114361	ENSG00000005483	KMT2E
chr7	107044649	107161811	ENSG00000005249	PRKAR2B
chr7	107765467	107803225	ENSG00000091138	SLC26A3
chr7	107890970	107931730	ENSG00000091140	DLD
chr7	108147623	108456717	ENSG00000091129	NRCAM
chr7	108470422	108569666	ENSG00000135241	PNPLA8
chr7	110663051	111562517	ENSG00000184903	IMMP2L
chr7	116287380	116508541	ENSG00000105971	CAV2
chr7	116524785	116561184	ENSG00000105974	CAV1
chr7	117363222	117428123	ENSG00000154438	ASZ1
chr7	122075647	122144280	ENSG00000008311	AASS
chr7	122318425	122886759	ENSG00000081803	CADPS2
chr7	123536997	123558255	ENSG00000128609	NDUFA5
